# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Nov 12 17:45:24 CET 2021 [seed=1636735521041]
# -save_every 100000 -save_state Compiled_Genomes_aligned_gamma.states Compiled_Genomes_aligned_gamma.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	gps.precision.col11	gps.precision.col12	gps.precision.col21	gps.precision.col22	correlation	gps.varCovar.gps.precision.col11	gps.varCovar.gps.precision.col12	gps.varCovar.gps.precision.col21	gps.varCovar.gps.precision.col22	gps.diffusionRate	gps.halfDF	treeLengthPrecision1	treeLengthPrecision2	treeLengthPrecision3	treeLikelihood	branchRates	gps.traitLikelihood	skygrid
139950000	-43784.44014653	-4071.7208056357113	-39712.71934089429	61.24362051125045	1956.723502776421	1205.0916746130742	13.392845300777926	5.044547844832228	5.455145438892692	5.2809356140841075	5.712575887566801	5.27033676938138	5.2760652234863965	4.765050156678051	5.348006564334113	5.143876238526732	5.1280004402311485	4.9047263125523894	5.11760540658044	5.079572139774697	5.1750236372733704	4.717173639440448	4.465523983115268	4.369271126923285	4.275842684530341	4.290464209291764	4.348498160823557	4.181522327284484	4.355455355712014	4.579822960639346	4.479816207284199	3.9486353771821134	3.7094173724503747	3.506852351375997	3.340648524818006	3.84918306186044	4.170501407334081	4.172678680898037	4.173522439538594	3.8911983553650167	3.7614929634998697	3.7867646972086844	3.1472423999896364	3.0252955165167577	3.171995522893223	2.9813948506035066	2.6338508666839444	3.136127889963655	3.4655828884895055	3.4194731922417883	3.0753903556386812	2.886607495609316	45.0	0.35104814532948964	2.2958598894001803	0.1252475048386365	0.11770880126945617	2.8445491507191587	0.26558650844306464	0.2914809957211198	2.0154286714503213E-4	2.987845870290737E-5	1.9997523950870721E-4	0.14638159013523572	0.014281941133480627	0.18627500780389405	-0.01492398083403	-0.01492398083403	0.4081004023968524	0.05412823625182795	5.384181630819493	0.19689621228833729	0.19689621228833726	2.4575777661772276	6.2813916960570815	1.0065979084804981	224.47846109295816	491.7983973346923	-17.984765055174638	-39790.192384838534	-2424.571610696305	77.47304394424374	-1222.697989385295
140100000	-43763.76445447286	-4049.9583499530695	-39713.80610451979	59.253708562989885	1958.7134147246813	1131.0980523022354	19.85249147809768	5.459513720252521	5.4396760280426895	5.402418372252827	5.730568583638264	5.409145599247667	5.486247343504442	4.982922574114572	4.782450419072365	4.68584693158839	4.557346172957562	4.44449747261226	4.454651465058946	3.8776447962738856	4.153485521596493	3.9076422305769505	4.023358548593133	4.087278203053727	4.321906490613682	4.457643292082582	4.389903680008192	4.163293750442819	4.312473929763223	4.327342818569177	4.431867286466592	4.29852366181965	4.328317168210669	4.797569955815985	4.543678744515245	4.643664625787626	4.835720241158425	4.681964201527007	4.654537944589235	4.337455914412857	3.9753017297391207	3.9555637533975174	3.7104898970412266	3.7867541568126404	3.6941869071307045	3.752900946153526	3.5877158862293568	3.12508612034564	2.6013958912329667	2.4961204131401447	2.474705276561453	2.55305755618909	45.0	0.37974878747670565	2.305316598391151	0.14454435066086344	0.069206528067173	2.8315991803319305	0.2695845550721622	0.37675990811722676	2.1193024902218865E-4	3.7225299322722746E-5	2.1306789991267755E-4	0.1623218375236803	-0.07522333060581138	0.19046811907266395	-0.060089818717115134	-0.060089818717115134	0.3914166247613961	0.22007469744659136	5.517448349691481	0.8470321650648137	0.8470321650648139	2.684857879725798	6.833566591098958	0.8433058935680052	215.43811850876045	442.73058190633003	-67.96747691412334	-39798.7072153096	-2424.571610696305	84.90111078981285	-1196.2619893831998
140250000	-43806.36545130075	-4073.361576239794	-39733.00387506095	56.01894667394587	1961.9481766137253	1149.6221484977202	8.853882955800163	4.652601222329438	4.539456949588858	5.57785489335065	5.610865651525897	5.457130759932935	5.559813907948537	4.955471510119064	5.178075907884904	5.364290560362578	5.317525350326308	4.577434755568634	4.491151726514585	4.218803827491185	3.620913552893724	3.9877239810282377	4.088456908826443	4.037548809765312	4.07324666039084	4.002139729247544	4.374821304405696	4.790920205356276	4.623735704234605	4.669881764015077	4.45370058015864	4.799661809759678	4.959339719345808	4.9022952246343126	4.433448659077728	4.408991371005068	4.0163032911686525	4.036317321146874	3.6370492419934983	3.169714993430693	3.3773329199620643	2.6289229121171678	2.623945504384849	2.626960955950333	2.4488095933161134	2.461795365446342	2.4103158153673663	2.73505476745241	2.5989967890812906	2.7840309892129893	2.4216599828330083	2.7043938269845835	45.0	0.35520430341548664	2.3555212782773767	0.18544588977310109	0.04385241656145269	2.801267525800248	0.25870858617232173	0.42146130676841814	2.1677353671632174E-4	7.367357477827813E-7	2.1673968744154217E-4	0.0034509805811132614	0.0379139139104288	0.1621470770929148	-0.053140803263000136	-0.053140803263000136	0.36525639971029694	0.21836077932287404	6.476026579372417	0.9421908956375439	0.9421908956375439	2.8748812665681602	6.8254752995911305	1.0214516853022189	186.40787114018218	419.9068469874936	-61.09184442010488	-39809.28313578983	-2424.571610696305	76.27926072887799	-1216.1220273764525
140400000	-43767.82486651232	-4048.547178258258	-39719.27768825406	56.177307140492786	1961.7898161471785	1115.4119654534852	20.08148408334137	4.772025117222973	5.105413548855778	5.230877539198838	5.627203314079876	5.282170971618457	5.2256544874927275	5.151589423375833	5.23345281662709	5.19932359707904	5.09968101212269	4.682853610472178	4.520513866282685	4.244065399882026	4.326469107096338	4.408848648631384	4.516386310847055	4.427299431792639	4.220263699779908	4.049909937959467	4.147798570645796	4.485390405913964	4.542714494335612	4.549523772106039	4.626957492904028	4.58945884586588	4.438689871586076	4.507928109145391	4.722488267849542	4.434556702899145	4.170196676877149	3.821863635920721	3.40216678312637	3.2514759774567312	3.240343806107394	2.8361306585677712	2.8768967578962723	3.4066775127832183	3.4802856986136725	3.249485015517905	3.223929800747893	3.2920570295393543	3.198603136896896	3.36231873249074	3.2891197832122687	3.081657419455895	45.0	0.3175241278204936	2.2909780385686505	0.12548920432902078	0.07379167424951773	2.910898562242742	0.28131839278956305	0.3527853409329077	2.2028721140751292E-4	2.5765296787895826E-6	2.2026616176629832E-4	0.011732003805152063	0.04746924392974058	0.19474778670115853	-0.035097006524233434	-0.035097006524233434	0.4377607156622575	0.12020303084069917	5.210126458291693	0.41771642761984473	0.4177164276198447	2.3178429673627616	6.70514141961618	1.0044862541146866	217.22401153205533	488.2835402551629	-39.147621028729006	-39811.29062230515	-2424.571610696305	92.01293405109274	-1194.176899467141
140550000	-43755.37198521882	-4048.7855093459766	-39706.58647587285	55.735691664569686	1962.2314316231016	1101.6695546717283	7.376666700087981	4.874904700416442	4.878337787846897	5.303027971963462	5.4614059008477405	5.314714549055218	5.198027852181537	4.610269849726528	4.677976162332392	4.591361539860291	5.087996982246004	5.210200469857829	4.403748714016774	4.061791960440706	4.365133489167592	4.122437565464886	3.9818295306646068	4.021865897501849	4.367702867431704	4.0952234737693685	4.577474184342496	4.6854882283407715	5.276444142819285	5.208037264993896	5.093630576706581	4.805091437941685	5.002023017936065	4.365380074289485	3.8447988067250196	3.5320940803240606	3.5266925556041904	3.053804295550147	2.830765393043867	2.6999004259361454	2.3355593321353103	2.6016707937540993	2.465771662730546	2.4632200404133586	3.1362214690191887	2.922872237937412	3.077473821400634	3.2949472747576904	3.016281188723094	3.1113653976545126	3.2866473319506966	2.9281543972442887	45.0	0.35684047584785344	2.424938667498521	0.15426595319845915	0.06693048052753434	2.7336887270627157	0.2633356958649026	0.29983996764609216	2.2323014919881158E-4	1.920021678087351E-5	2.2333175198523976E-4	0.09253084285372382	-0.008406237791762574	0.17364916374562722	-0.03636100406689444	-0.03636100406689444	0.3428499126485683	0.14902100830172882	5.889528068044966	0.6246148712127029	0.6246148712127029	2.982971808193863	7.088927083824903	1.0156738225115491	191.30399689276317	377.70731058678916	-40.05781115779249	-39800.18337121896	-2424.571610696305	93.59689534610958	-1204.3212347187787
140700000	-43755.94298507989	-4043.8095380506174	-39712.13344702927	56.64267323428005	1961.3244500533913	1134.5397523938368	14.586331095295256	5.263475261370471	5.355134282442154	5.465448096436624	5.462444372976735	5.362903170437598	5.196502535859153	5.065381050617516	4.9686653957878555	5.0763287534581	4.816314321124271	4.538264888962826	4.164452237028388	4.6267584515249665	4.5102009148688715	4.236504230787237	3.6875631442806416	3.7969745187729096	3.633850017623036	3.4077356443906175	3.8550889381373734	3.95217102270453	4.1877465827966915	4.196592845657062	4.262862183258832	4.067579022213704	4.121393469928981	4.344426032320151	4.359095730549796	4.462248668652964	4.179833596829314	3.787515628413762	3.91831587380545	3.9556160699220397	3.9752953619241893	3.9062117193469	3.6592398893080667	3.32144751746368	3.2018780929895128	2.9884084024753226	2.60016385353768	2.652507002668709	2.6231162801469323	2.563276063937976	2.4205709673422895	2.255667088064694	45.0	0.36234639611197883	2.372473916007014	0.1477542492939073	0.07450054509750957	2.7776099136368284	0.26531497985274655	0.3227553835832498	2.2142420754001367E-4	5.752316524361927E-6	2.2106672072998068E-4	0.02685262656862542	-0.04975722133836787	0.14969583958661248	-0.010097443891222803	-0.010097443891222803	0.3304661409026005	0.045398666758697276	6.694008987593407	0.20453647679290488	0.20453647679290485	3.032278262641942	6.844302527986705	1.1401259710052771	169.83588077898284	374.92697367418316	-11.45595149215858	-39784.456114106826	-2424.571610696305	72.3226670775539	-1197.8961764897615
140850000	-43785.230921343784	-4049.1633517790738	-39736.06756956471	62.363706421627256	1955.603416866044	1172.012783642715	9.81519700231699	5.500407619407685	5.0826945006966175	5.660444644145473	5.737603437874564	5.5924276146097345	5.414208310013336	4.598058000003576	5.097253464841985	4.953835419185901	4.8211907713342885	4.6372966107078755	4.201641917669025	4.1175956146405746	3.978536643638799	3.973537553446572	4.329901311853847	4.0306751783530625	4.596421156449316	4.667184396321286	4.693833974745204	4.31006075093581	4.650419329319048	4.546849069657235	4.5198130028672505	4.708889741958871	4.558442184730087	4.6405043939056485	4.889154451667883	4.532375253637032	4.265377888511472	4.63907030632371	4.413378444950274	4.745613214864285	5.086689293553318	4.7478712212366645	4.23170434528365	3.838083796101419	3.2371547066865687	3.0674619594366344	3.205983727992971	3.31911182219199	2.816095641334282	2.7506126154797816	2.2894344997644933	1.9850037861698657	45.0	0.3681254562151736	2.3122172746467538	0.16997639325988906	0.06598612464759993	2.801199842631215	0.2824949085993527	0.32539301865634396	2.0816648961605297E-4	2.8082294956877903E-6	2.0779561648928251E-4	0.013941603934102643	0.06070852532173723	0.19304260651831076	-0.017845094837970865	-0.017845094837970865	0.3008113488658498	0.07405342768586493	5.2087679885098686	0.30900083754950963	0.30900083754950963	3.342673582769325	6.704330592658622	1.037449932236399	226.24840262717072	352.5547463355845	-20.91467927541848	-39794.545530049225	-2424.571610696305	58.477960484520565	-1212.555955109297
141000000	-43822.24229355851	-4095.4798698763584	-39726.76242368216	66.79672962626105	1951.1703936614101	1197.2463730132579	5.24378691308819	4.2394715319919545	4.896155264936432	5.67713250134637	5.423609404606012	5.699093821658712	5.763431921695322	4.747758765377438	4.772628350795337	5.073330027195155	5.152550998212609	4.529147518135747	4.854083437741132	4.874354678968137	4.183339233340196	3.5886318174337717	4.0700744400185584	3.9190908529426407	3.906292421820668	4.184945345075689	4.114152134603136	4.077992175285503	3.7658552688633393	3.879094428357157	3.7390868762773963	3.830996504920776	4.060534834367093	3.991436488972441	4.335163249030785	4.8021449334732855	5.125259430296791	4.728010021304141	4.158765356176504	4.021821613565718	4.660040499916384	4.136042131787369	3.936756019717284	3.936085763262734	4.261308779168975	3.9546745082651626	3.574403527696573	3.891102664934074	3.2585039262298903	4.06162287240397	3.762606091851553	3.717570541632096	45.0	0.3408246372156137	2.3991025969754673	0.14588796886294744	0.09124699763498303	2.7668691753995085	0.2560686239114661	0.28560139915949356	1.9974238682003893E-4	2.462298717062429E-5	1.9936389884625666E-4	0.12459113287858382	-0.04897036197316173	0.1586774343565447	-0.023558038812386786	-0.023558038812386786	0.2926726359800447	0.10931770070022159	6.378316502109047	0.5134085296741485	0.5134085296741484	3.458112490358277	6.750255555449363	0.9499881005277488	189.97598276242243	350.40125190733806	-28.204776523435637	-39793.49228920096	-2424.571610696305	66.72986551880952	-1228.9410335518835
141150000	-43771.02322659028	-4060.9874885786453	-39710.03573801163	57.438943459804605	1960.5281798278666	1131.456002097287	4.462087862728757	4.5730916673885895	4.957895164732897	5.643620183769795	5.5409608238417585	5.176455513072909	5.514913404020101	4.8256657990052725	5.014974409623302	5.287610212908316	5.448655764078193	4.880744652481032	4.309375293957791	4.197647313412343	4.318700684211176	4.5412455953743835	4.720144811352059	3.8069999574866644	3.6456642456428865	3.1232253018211713	3.489452750970547	4.29146701122759	4.082796100438751	4.032289296929549	4.897976355209095	4.870218126576239	5.069921887903165	4.32223422603022	4.76702244931698	4.526286720035863	4.559914695329262	4.153825163992506	3.7815596085144416	3.8200212377032194	4.113979901341679	3.494507359449901	1.993515387281571	2.0031441942239687	2.366621841325092	2.727514206715058	2.5524983961784695	2.7316084254639494	2.028777919545019	2.2226258029507084	2.1944612913878565	1.985864369298307	45.0	0.31621467838476003	2.401456757963497	0.14869742848152118	0.07434140048760655	2.7854085668257964	0.27388116785680783	0.3211181705509469	2.124949068546591E-4	1.6301244213714245E-5	2.120069851864175E-4	0.07668184817964631	0.04243540024167398	0.1690442234847448	-0.03399286740170511	-0.03399286740170511	0.3254691797837707	0.14492145913472504	6.042518132738562	0.6310966764811411	0.6310966764811411	3.1384009580258705	6.92805271677798	1.1516304717911072	191.26610128168966	368.25405696402834	-38.46143385015645	-39785.709917732194	-2424.571610696305	75.6741797205629	-1221.6265269058333
141300000	-43770.66518764185	-4058.859600309247	-39711.8055873326	61.73566435924122	1956.2314589284301	1146.8593736302241	25.618655126369468	5.849240692827144	6.228880799737067	5.828669852468655	5.5954468312040255	5.419729778885149	5.329542954329183	5.097692335345704	4.798813826314094	4.776533264974788	4.9218846296577885	4.895879027639964	4.568608505369192	4.524044178905003	4.226089534517401	4.23397980419312	4.345927416096056	4.342145975441923	4.593891594857352	4.541307489685365	4.472447504847118	4.840266867797935	4.634962625932307	4.632967212312751	4.391872567251772	4.5654708542268425	4.556393003892877	4.61524252190509	4.458778556982491	4.321246204422083	4.518522924311153	4.281838561996544	4.290392177960792	4.0753759068332736	4.357074082819078	4.322783133015348	4.308886523552637	4.407034158099003	4.092139951152947	3.778134750644441	3.578137894999681	3.562338815396098	3.587400221271325	3.711224379359199	3.5735069783258293	3.4382114935513814	45.0	0.3759264380440477	2.3255777644324436	0.16118922257269264	0.0794804999824385	2.8122428319135615	0.24558324305480647	0.36730031422115433	2.1155972656542647E-4	2.3624046554398147E-5	2.1200010836815478E-4	0.11286990722744013	0.006140980519382798	0.14851115746809387	-0.03735551823158726	-0.03735551823158726	0.2208261890399813	0.20627658625185147	7.0327442970985325	1.1896768628325634	1.1896768628325634	4.729697144527273	6.708263724562254	1.2203434253227046	170.32141303095773	253.2565848435424	-42.841526240710586	-39770.137440380146	-2424.571610696305	58.331853047546915	-1199.9712385192781
141450000	-43733.94313831513	-4022.2759806355757	-39711.667157679556	54.43673864050747	1963.5303846471638	1118.5803410518909	8.82692374204852	4.364581082626509	4.917992524737716	5.163064961024952	5.263734448672853	5.681934288127614	5.259012254621599	4.569929306079055	4.889002555273052	5.034634135927861	4.696436388489106	4.851381778452742	4.54502991587441	4.301742395288809	4.271095703245815	3.879631625821816	3.7216114854783378	4.066314940048446	4.199973701394161	4.707756311402556	4.438342122583061	5.057406800364657	4.842538820335001	4.879165047204491	5.148105913226022	5.114783742098299	4.914207257083132	5.218299675423687	5.540862504056587	5.163567081019273	4.495488636261745	4.147850505036771	3.7536116625263776	3.6476635640667414	3.326606337438301	3.1378295841897588	2.8366187544006176	2.2068671210685995	2.970194064938078	2.7924308949580086	2.4858115345470226	2.7815138338101786	2.650389594462412	2.491992013418655	2.630419161031754	2.6827889197606454	45.0	0.30619521709984066	2.414834818216135	0.16850738630367326	0.07799091808192073	2.7650704668098696	0.26740119348854985	0.31717177665457325	2.1650674477418556E-4	2.2193424241912534E-5	2.145177464562099E-4	0.10322299999911728	0.0697156205052151	0.17859550034604157	-0.015233972810724604	-0.015233972810724604	0.45028337836402627	0.0537198710893702	5.615450415562915	0.18998173830324974	0.18998173830324974	2.227251159657659	7.236473483071366	1.044371362319016	199.7734156874083	503.6781349404301	-17.04042250219556	-39789.05914137121	-2424.571610696305	77.3919836916573	-1208.516943874706
141600000	-43803.025348478164	-4070.9347308490137	-39732.090617629154	60.61422149940387	1957.3529017882674	1169.5220015992809	3.223168573254774	4.268575480343607	4.774889628403609	6.006612201940435	5.45561104741794	5.409295619057052	5.402787653694428	4.740964502463187	4.869760580579825	4.90137193328069	4.788345743793503	4.954996322750418	4.230373055854945	4.845659420797178	4.014380857761616	4.662495426686298	4.186974685298841	3.963921549957984	4.358103407077389	4.599910142054194	3.9418711047590422	4.320779273963179	5.325209203014584	4.509343319436219	4.706642408489087	4.630984208161266	4.696452384909063	4.842895057158735	5.017183413485314	5.283128982732252	4.624942957324873	4.608440403574029	4.106465742508785	4.335061416362555	3.7236903692710435	3.8346905289771986	4.19131045403992	3.4494431339408234	3.8016647109336024	3.8974153270828458	3.262959472770676	2.6830330017421886	2.489535794480442	2.654845636627853	3.012640530962639	2.6317590815031693	45.0	0.37328086138966093	2.387265143376797	0.17216623395409572	0.07457646669399674	2.727927940252149	0.2647833543332914	0.35298933430580726	2.0847377272141746E-4	2.0258818364290886E-5	2.1005989953397518E-4	0.09633518273168772	0.028027185475458617	0.20319205941213592	-0.0312069276436596	-0.0312069276436596	0.43055577130131434	0.10550740474610061	4.976853562006539	0.36072518209014076	0.36072518209014076	2.3487250480937774	6.577523008834169	0.9444175377582729	237.6375840327612	503.54444745243535	-36.49718848157671	-39805.01776180913	-2424.571610696305	72.92714417997661	-1226.5074528915177
141750000	-43807.84463755224	-4108.129253395805	-39699.715384156436	64.27796372457443	1953.6891595630968	1152.2529863475947	2.9994181641250317	4.823065729053832	5.796875879303824	6.297676331513773	6.130012615061195	5.244429364088468	5.6809416770471435	4.860282690120958	4.874518428074879	4.565609462332798	4.734354551859507	4.494183292194963	3.659261276559045	4.556734038867321	4.014262382385448	4.39489924204966	3.8970086392817795	4.339820512383145	4.330885721867135	4.280068703033396	3.9187958401942873	4.426404780303509	4.895153709072092	5.127320930744195	4.557860399190467	3.898346817426779	4.395212285899464	5.2173782138247455	4.780567371561782	4.534495790313685	4.333435519313934	3.7162885504630725	3.5846738823651196	3.77817144576902	3.259923772027181	3.3439327595383888	3.764222949642777	4.372476019415833	4.278566532466899	3.0977677004682485	3.210000221536162	3.257404373864859	3.13143649639113	3.6053005750576195	4.291449899981544	5.1271904258049545	45.0	0.3544344960838833	2.3666723097266145	0.1657357376355402	0.07740469184281275	2.7692573583919264	0.2664954063192126	0.33199750605826917	2.1069133065371355E-4	2.8299621957171618E-5	2.1302389308639592E-4	0.1430612642556886	-0.017759396007606572	0.1736866230439091	-0.029493865456476826	-0.029493865456476826	0.3071035946184802	0.12770445828968877	5.852948172263128	0.5621102095236521	0.5621102095236521	3.310214600888391	6.785379681606501	0.906651417587494	200.13093009097324	353.86103401722494	-33.98439455115959	-39774.45126866512	-2424.571610696305	74.73588450868604	-1232.0339890459259
141900000	-43776.06503226925	-4062.959900584894	-39713.10513168436	68.5499663063934	1949.417156981278	1217.3513643494744	13.692649785219679	4.956037610466538	5.496199809654349	5.516720083015877	5.611477819727493	5.567951680075464	5.614544916638009	5.143227953421342	4.948252508238961	4.825762624358255	4.93922289887507	4.381120781727583	4.403587084047667	3.951801864699968	4.1724531293447775	4.29964684043703	4.1687581861266265	4.141905174521505	4.012809138619418	4.182974942517987	4.368690105120509	4.398676541996988	4.351934662067264	5.097238514865034	4.706543581751297	4.857613687166955	4.342148928702445	4.302108098231041	4.407306249979512	4.590765907984745	4.720543642984867	4.372366302777891	4.185817133401365	4.428862441526007	4.0951311455840695	3.728068717288414	3.2774214822524304	2.8372651025318048	2.3821962652342683	2.391118805036985	2.463292406622651	2.5969417699758988	2.2954487947422644	1.9254525820808701	1.9500589481389585	2.2218736377930304	45.0	0.40038084504894667	2.384121633273055	0.1572338354349687	0.0723491217466977	2.7270474162344764	0.2588671482618451	0.31819540859014184	2.0738948568245345E-4	2.925139395377953E-5	2.026150151764176E-4	0.13792457290968851	0.06716744057696292	0.1386933919025037	-0.04601177113913197	-0.04601177113913197	0.38840174546366474	0.1982441952871855	7.5051051943341385	0.8890876176794067	0.8890876176794066	2.6799789345557374	6.494697568292053	0.9929230777203123	168.83858985876924	472.8213947559095	-56.01249237235807	-39784.958651933564	-2424.571610696305	71.85352024920833	-1223.8214785761104
142050000	-43818.40918408451	-4087.9732248463306	-39730.43595923817	61.85283488916197	1956.1142883985092	1228.0152091417756	8.242208195688928	5.025185367137444	5.149888051106579	5.492818439383121	5.504212015873626	5.7824143942871755	5.2133218129218495	5.033828483220512	5.142143564802516	5.318232625286541	5.269115046428806	4.741826887869097	4.70034831524056	5.090932529023349	4.620568591893906	4.31379384848894	4.363328193331646	4.311549978590244	4.651550687884528	4.202201757342891	4.410376588511896	5.04030100567575	4.308514371280699	4.982978519004952	4.8215093228818615	4.483398887248083	4.445795133035834	5.472173861666736	4.838666421968482	4.8131682541505825	4.710325577918399	4.511275198304229	4.257612965537664	4.642191445242172	4.365836315838329	4.510600630309053	3.588549400440898	3.5631611608394644	3.239571619723708	3.78860766771251	3.8622430217478048	3.370929383524265	3.3761981715431864	3.461813583012033	3.584578284901057	2.858479461529837	45.0	0.3681648905976055	2.423322945529157	0.15446842886629242	0.055444679125283024	2.7544363829396596	0.24416267294199206	0.31829155098392475	1.9939145635766492E-4	1.2747704769761866E-5	2.002843483783022E-4	0.06689211050122887	0.03382073110335587	0.12893581982953806	-0.016691537248236393	-0.016691537248236393	0.32058177608553406	0.08209942729455551	7.808427925269715	0.40655668939220746	0.40655668939220746	3.1404968442619463	6.417155268606419	1.1747555488459724	158.33514775383648	393.679296806719	-20.49746160479075	-39790.424288349095	-2424.571610696305	59.988329110923814	-1241.048411484745
142200000	-43751.171091402975	-4015.7717667574325	-39735.39932464554	56.67947839962453	1961.2876448880468	1176.6245862309352	31.195730652566535	5.25310909680246	5.547394451595609	5.71127657337733	5.641110975398867	5.445760906681972	5.368160774767795	5.183544070167885	4.983666182404861	5.063452340403382	4.909538635820404	4.614151415051692	4.6271548816548185	4.461073764131091	4.393722811844534	4.457693511452239	4.5959556465972735	4.6388993755933	4.444656957274587	4.526959927943675	4.468229767080082	4.174286052454232	4.431338682308383	4.391324347299164	4.350759996088355	4.452646515432739	4.360207713994765	4.4603926680684065	4.270734613008525	4.19853825463375	3.97495059640307	4.041695520839613	4.032881752193099	4.136720589303382	3.7046035933547765	3.5998305773840684	3.3914018986406513	3.0156947568067443	2.940274791642616	2.768326358143432	3.0937879773288453	2.7378002904568253	3.0667494249614093	2.9286368638606177	3.1077742879893386	3.1820310499246296	45.0	0.35963581083253426	2.41662453185744	0.19736335085515141	0.11263792782611597	2.6581042707267497	0.25563410790199753	0.2857907735966036	2.1081731274977285E-4	3.0213330414541475E-5	2.076302209175755E-4	0.1349061475152328	0.007327736316895413	0.15112510902455803	-0.05285873173330046	-0.05285873173330046	0.3009113359493485	0.24787295868675002	7.050205823144201	1.2384543011462408	1.2384543011462408	3.540787588831773	6.7458779629068575	1.4075851453565018	177.81751887512556	354.0596761536001	-62.194883354386654	-39798.544056324004	-2424.571610696305	63.14473167846366	-1202.814636692993
142350000	-43814.394761535084	-4075.3160868971995	-39739.07867463789	66.1045580790722	1951.862565208599	1214.7024599660635	8.306485368057698	3.830790585889498	5.1403174639010905	5.457860452064604	5.542378206708372	5.5347774246610735	5.498425657882126	4.87668504496095	4.740931200898369	4.876860927153274	4.807642534768234	5.03297047692957	4.463665309310837	4.473404471510434	4.176522331476269	4.4892758567832045	4.367826816341093	4.335551840005628	4.566979111011098	4.472441141388185	4.808963176285978	4.394149319516874	4.219339834568099	4.843622694371043	5.295979441826433	5.6318635570670175	5.981734171484013	6.175021464702326	6.28974071978415	6.554078516891374	6.5211350923176985	6.248843684067858	5.760310487247172	5.49930803760002	4.944959441534952	4.617557663110123	4.2845800795094355	4.250671221136117	4.1348598566033035	3.6762490645087342	3.7980172311754608	4.3475399327537	3.537761920597287	3.619453912804921	3.5343658011522288	3.228727195985841	45.0	0.36157962166059904	2.300467572332862	0.12352684805828909	0.0457398173134475	2.873750244040961	0.294935896593831	0.36294698621300603	1.9750862078544347E-4	1.2579329992967874E-5	1.967719311146792E-4	0.06325987562350582	0.019115015411633084	0.1463149793153604	-0.047328478108560675	-0.047328478108560675	0.28636901188275027	0.23121453604954123	7.2205837945661	1.1933527297711597	1.1933527297711597	3.68922447858753	6.26719615849184	1.1713896885021118	177.72916530425198	347.85314319202763	-57.49001878491864	-39803.661508226694	-2424.571610696305	64.58283358881064	-1236.0100903353293
142500000	-43717.09414278316	-4011.072787948173	-39706.021354834986	54.99694268757033	1962.970180600101	1122.6505568918635	55.889661042659604	5.408339780012924	5.406648892126727	5.399430443085316	5.503089962101996	5.41413220665373	5.169043248363899	5.066713711347942	5.059119640200895	4.942082760378799	5.03908290588605	4.975322267289162	4.6126070126074445	4.597694318911765	4.641306216747376	4.507699338491104	4.468222136272408	4.6673067615196535	4.476002976696365	4.4800359094834805	4.387915944838986	4.327977820505168	4.3792717318147325	4.395293563920655	4.313688406143158	4.229575561676238	4.50129790393521	4.489385123286679	4.282736653828504	4.284965251046063	4.263814668903317	4.367628715606038	4.164593385580018	3.9938453617857235	3.747834115092415	3.5817143739034814	3.785899658512226	3.702566500296331	3.8460863245655865	3.828664703804888	3.74619308292091	3.776577567739345	3.643320352625479	3.743335915109022	3.3849743319369034	3.2596108402791026	45.0	0.3376134256508656	2.37153934253055	0.1840902434624637	0.07427776850488864	2.7687013095812407	0.26377791026998093	0.3221362255004786	2.134711955350288E-4	2.8079623600037328E-5	2.1540135083714462E-4	0.13760396524155466	0.044143188076968314	0.13897303854006676	-0.04784093562939567	-0.04784093562939567	0.3247936743235437	0.22518041068207045	7.579993101253953	1.1165056178622348	1.1165056178622348	3.2433349436006726	7.291540310704926	1.1493018246399958	156.01815910996035	364.6297993542809	-53.70865302656884	-39776.734287507854	-2424.571610696305	70.71293267286521	-1179.1406490799204
